air_temp_prev2,air_temp_prev1,air_temp,humidity_prev2,humidity_prev1,humidity,soil_moisture_prev2,soil_moisture_prev1,soil_moisture,leaf_temp_delta_prev2,leaf_temp_delta_prev1,leaf_temp_delta,future_label
30.8,31.6,33.0,59.2,54.4,42.9,56.9,53.3,29.5,1.0,2.6,5.4,future_water_stress
30.9,29.5,31.2,54.4,55.7,52.9,56.4,48.5,40.4,2.9,3.0,4.7,future_root_zone_stress
28.0,28.9,27.8,75.5,73.4,75.0,61.1,62.9,63.1,1.9,1.8,1.4,stable
28.6,33.0,38.3,58.8,46.2,28.5,69.1,63.9,59.7,1.8,4.6,5.5,future_heat_stress
29.4,31.7,33.8,62.7,51.4,41.7,63.6,51.4,37.4,2.0,3.1,4.9,future_water_stress
31.0,34.9,39.1,57.7,48.8,27.2,63.1,63.1,54.0,2.8,4.6,7.1,future_heat_stress
28.9,31.6,35.1,55.7,52.6,39.1,57.0,45.4,31.5,1.5,3.1,5.6,future_water_stress
29.4,31.5,32.7,56.4,53.9,42.4,58.1,41.7,29.3,1.2,3.4,4.5,future_water_stress
26.1,26.4,26.5,74.3,73.8,74.0,78.5,80.4,80.3,0.3,0.3,0.3,stable
30.8,29.6,29.8,60.1,51.9,54.8,54.1,53.7,47.9,1.8,3.6,4.4,future_root_zone_stress
29.8,31.8,35.4,57.6,48.5,42.7,55.3,54.2,22.8,1.6,3.2,4.8,future_water_stress
30.4,29.5,33.1,56.7,59.3,41.2,50.6,54.3,46.7,2.1,2.2,3.4,future_root_zone_stress
25.9,26.8,26.3,65.5,64.0,62.7,74.7,76.3,75.4,0.9,0.7,1.7,stable
30.5,31.0,33.4,54.0,49.8,51.0,55.0,49.3,49.3,1.5,2.2,4.3,future_root_zone_stress
29.4,32.4,36.3,60.5,42.8,37.7,58.8,63.5,49.4,3.0,3.4,5.6,future_heat_stress
30.4,28.0,31.5,50.6,59.5,51.2,54.8,46.7,41.2,2.5,2.4,4.9,future_root_zone_stress
31.6,29.7,31.5,54.7,48.5,50.8,51.4,48.4,47.6,2.0,3.8,4.3,future_root_zone_stress
30.6,33.4,39.4,62.6,45.6,33.9,65.9,55.8,47.9,2.6,3.7,7.6,future_heat_stress
27.7,31.5,29.8,62.7,54.8,45.1,53.9,52.0,45.2,1.5,2.7,3.1,future_root_zone_stress
26.2,25.8,26.7,75.3,73.2,74.3,60.9,62.0,60.4,0.4,0.2,1.3,stable
27.0,27.8,27.8,74.7,74.4,77.5,79.5,80.0,80.1,0.4,1.4,0.2,stable
30.4,30.6,35.1,56.8,51.8,36.1,56.8,50.8,38.3,1.3,2.1,4.4,future_water_stress
29.6,31.9,32.7,59.5,51.6,39.2,63.1,43.7,33.7,1.6,2.6,5.1,future_water_stress
30.8,29.9,32.0,52.4,55.6,50.0,54.9,54.1,48.9,2.6,2.9,3.6,future_root_zone_stress
30.5,31.2,33.6,57.7,53.1,39.7,62.7,50.9,27.4,1.4,2.6,5.9,future_water_stress
30.9,30.1,32.3,54.2,50.9,53.4,52.3,50.7,44.4,1.6,2.9,3.0,future_root_zone_stress
29.8,33.0,36.7,62.6,44.0,32.9,60.6,63.8,45.6,2.7,4.0,7.3,future_heat_stress
30.3,35.8,36.7,61.6,46.7,38.6,66.1,62.0,52.9,2.2,3.8,5.9,future_heat_stress
27.5,26.5,27.7,75.5,74.0,76.2,72.6,72.1,74.6,0.4,0.1,1.9,stable
27.4,26.9,27.7,67.6,69.6,68.6,77.1,75.4,78.7,1.4,1.5,1.9,stable
29.1,33.6,34.9,56.1,52.0,39.8,57.2,51.3,21.4,1.7,2.6,4.4,future_water_stress
28.5,30.4,34.3,63.3,54.5,39.2,58.1,41.5,38.8,1.2,3.1,5.4,future_water_stress
29.5,32.1,38.6,63.3,49.4,33.7,57.0,64.5,52.3,2.5,4.2,5.3,future_heat_stress
31.9,30.7,33.3,55.2,56.4,48.9,55.5,52.9,45.6,2.6,3.7,3.4,future_root_zone_stress
30.6,30.7,29.5,62.9,55.2,52.8,50.7,52.7,48.1,1.1,3.0,4.7,future_root_zone_stress
26.3,26.0,27.2,60.8,58.8,60.5,63.9,65.6,64.5,0.1,1.6,1.1,stable
29.8,34.0,37.5,55.2,53.4,35.7,56.6,52.6,48.5,2.5,4.6,5.5,future_heat_stress
28.7,31.3,35.8,60.5,46.4,37.4,58.2,47.6,22.5,1.9,2.9,4.2,future_water_stress
30.2,33.9,36.3,63.6,51.2,25.2,68.6,55.9,46.7,2.7,4.4,6.6,future_heat_stress
31.6,33.8,35.6,59.2,48.2,44.1,60.3,54.1,25.8,1.8,2.7,4.1,future_water_stress
28.4,33.3,36.2,57.7,46.8,28.3,55.6,60.6,51.1,3.0,4.1,5.4,future_heat_stress
28.5,27.7,28.2,79.0,81.8,76.5,71.5,71.9,71.0,0.5,0.1,0.5,stable
28.6,29.2,29.3,61.5,61.4,61.3,74.9,73.4,73.8,0.1,1.2,1.0,stable
29.7,31.3,34.3,57.5,52.1,42.8,61.0,53.3,34.4,1.8,2.4,5.8,future_water_stress
29.6,34.6,38.8,64.6,52.5,34.8,64.3,59.9,45.6,2.1,4.2,7.5,future_heat_stress
29.4,35.1,37.1,59.7,46.1,34.9,68.3,63.9,58.9,2.0,3.9,6.8,future_heat_stress
31.2,32.8,32.2,57.2,49.4,37.8,64.8,42.6,28.9,1.6,3.8,4.8,future_water_stress
31.3,30.1,35.6,55.0,48.4,36.9,62.8,52.2,28.1,1.7,3.0,5.5,future_water_stress
31.0,32.9,30.9,61.5,57.3,45.5,58.1,50.6,44.5,2.2,2.0,4.3,future_root_zone_stress
27.9,32.8,31.7,50.5,57.8,50.2,58.6,51.9,48.1,2.0,3.7,3.6,future_root_zone_stress
29.7,33.1,37.6,59.4,50.1,26.9,69.0,54.2,55.9,1.2,4.2,6.7,future_heat_stress
30.6,28.1,29.5,52.5,57.6,42.4,58.1,49.8,41.5,2.1,3.9,5.0,future_root_zone_stress
30.0,34.2,38.2,61.0,43.3,32.5,69.2,57.6,52.1,2.6,4.1,5.8,future_heat_stress
29.7,30.6,29.3,68.1,70.8,67.7,79.7,81.6,81.5,0.5,1.7,1.2,stable
31.2,30.4,30.8,56.6,52.1,43.7,50.9,48.4,49.8,2.2,3.3,3.4,future_root_zone_stress
30.3,29.8,29.2,61.8,46.5,50.1,55.9,45.6,40.5,1.9,4.0,3.4,future_root_zone_stress
31.2,32.4,29.8,56.4,51.2,41.3,54.8,47.9,48.6,3.0,3.1,4.1,future_root_zone_stress
28.0,27.7,27.4,66.4,64.5,67.1,68.5,69.8,66.8,0.9,1.0,1.1,stable
28.9,30.2,30.7,51.7,49.5,48.0,55.3,48.8,43.0,2.8,3.4,4.3,future_root_zone_stress
30.9,30.2,34.6,62.5,50.4,42.7,58.7,52.5,32.8,1.4,3.9,6.0,future_water_stress
29.4,35.2,37.1,59.2,47.8,35.5,55.1,51.7,59.0,1.8,4.5,7.9,future_heat_stress
28.8,30.0,32.8,60.4,53.6,52.1,55.5,47.1,45.3,1.9,3.0,3.1,future_root_zone_stress
29.7,30.0,32.7,57.5,50.3,44.7,57.7,52.5,27.8,1.2,3.0,4.5,future_water_stress
28.4,34.7,38.0,60.1,45.2,36.6,57.6,58.2,49.3,3.0,4.7,5.9,future_heat_stress
26.3,26.7,27.2,70.2,69.2,68.0,77.1,76.1,77.0,0.5,0.3,0.5,stable
25.3,24.6,24.7,65.8,66.2,64.9,60.6,60.0,60.2,1.9,0.6,0.8,stable
30.9,34.9,37.4,63.8,45.3,26.5,68.6,53.4,47.4,1.2,3.7,8.0,future_heat_stress
31.2,34.0,36.6,59.7,51.8,30.5,62.6,52.6,48.8,1.4,4.6,6.2,future_heat_stress
28.3,32.8,35.9,63.7,52.4,38.0,64.4,50.4,36.3,1.8,3.7,4.3,future_water_stress
31.1,33.9,33.7,63.1,54.9,39.9,64.1,45.3,34.3,1.2,3.9,4.0,future_water_stress
31.0,35.5,36.5,65.0,47.0,36.1,58.3,58.2,58.3,2.0,3.2,8.0,future_heat_stress
28.6,28.6,28.8,68.7,68.3,69.2,68.9,68.4,67.9,1.7,0.4,0.5,stable
30.0,30.9,32.8,57.8,49.8,37.0,62.7,45.2,26.3,1.6,3.9,4.5,future_water_stress
31.0,30.1,32.7,63.7,53.3,52.9,59.5,47.2,45.2,1.7,2.4,3.4,future_root_zone_stress
30.9,32.3,31.0,59.2,50.9,43.8,50.6,47.9,43.2,2.7,3.4,4.2,future_root_zone_stress
28.9,33.1,32.4,56.3,52.5,40.5,55.7,42.0,38.5,1.8,2.8,5.0,future_water_stress
29.1,33.9,35.1,60.8,46.8,39.0,61.9,42.8,37.5,1.9,2.7,4.3,future_water_stress
28.9,33.3,38.9,56.8,49.9,33.2,59.1,56.6,58.6,2.5,3.0,5.6,future_heat_stress
31.8,33.6,38.9,62.1,50.3,30.9,60.6,63.9,45.2,2.5,3.9,7.8,future_heat_stress
27.8,28.2,28.6,74.0,71.4,75.0,62.7,62.7,61.9,1.7,0.3,1.7,stable
29.2,28.5,29.0,60.2,60.8,62.8,71.4,69.6,71.8,0.0,0.9,1.6,stable
27.6,29.6,31.7,60.5,50.2,45.4,51.2,51.5,40.1,1.8,3.0,4.4,future_root_zone_stress
31.8,31.6,33.6,60.5,47.6,38.9,59.3,45.1,33.9,1.5,3.3,4.1,future_water_stress
30.5,32.2,30.8,51.6,56.2,44.8,55.9,47.1,48.8,1.1,3.4,3.2,future_root_zone_stress
28.3,31.2,34.0,56.5,49.6,42.7,56.4,50.3,25.6,1.8,3.7,4.4,future_water_stress
29.8,30.4,33.6,57.5,46.7,39.4,56.9,52.6,22.5,1.3,3.6,5.1,future_water_stress
31.6,31.3,30.5,64.1,47.3,43.7,53.7,54.8,40.1,1.3,3.7,3.6,future_root_zone_stress
26.8,27.8,27.6,77.7,78.4,75.9,69.8,70.9,69.4,0.7,0.4,1.0,stable
29.2,32.0,38.3,61.9,52.8,34.6,68.5,51.8,59.5,2.0,5.0,7.9,future_heat_stress
32.0,28.5,29.8,63.5,49.5,41.2,50.5,48.8,47.4,3.0,3.3,4.1,future_root_zone_stress
25.7,24.8,26.5,62.3,61.0,62.6,67.7,69.5,66.6,1.3,1.4,0.3,stable
31.4,33.9,37.4,61.6,42.0,26.3,66.5,50.9,55.5,2.6,3.3,6.6,future_heat_stress
25.4,26.3,25.1,73.3,71.1,72.3,60.7,62.6,61.5,0.5,1.3,1.4,stable
31.6,28.7,30.7,51.6,51.7,49.8,59.6,48.8,45.5,2.0,3.4,4.7,future_root_zone_stress
31.5,33.9,35.0,58.7,53.3,40.9,55.6,49.0,21.4,1.5,2.7,4.3,future_water_stress
28.1,28.1,29.6,55.2,52.3,48.0,51.9,53.9,41.2,2.1,2.6,3.3,future_root_zone_stress
29.6,32.8,35.3,64.5,46.0,43.4,62.0,53.6,29.5,1.5,3.7,4.7,future_water_stress
30.1,34.0,35.4,59.7,50.5,36.6,62.0,49.1,27.5,1.2,3.8,4.2,future_water_stress
29.1,33.8,39.1,62.7,51.9,32.4,55.8,56.2,57.8,1.1,3.4,7.9,future_heat_stress
28.0,31.9,32.0,61.9,54.1,52.0,58.1,53.8,47.3,2.5,2.3,3.0,future_root_zone_stress
31.4,32.2,36.7,57.4,52.4,34.8,69.8,53.4,55.4,1.9,3.5,5.8,future_heat_stress
28.4,28.9,28.5,64.4,67.4,62.6,73.7,75.0,72.1,1.2,0.4,1.7,stable
29.7,31.5,35.4,57.9,52.8,36.9,62.8,52.2,27.7,1.8,3.0,5.4,future_water_stress
28.1,27.4,27.5,60.0,59.4,62.5,79.5,80.6,78.7,0.6,0.1,0.3,stable
28.5,32.2,34.6,55.1,49.6,40.5,58.7,54.2,20.3,1.5,2.7,4.7,future_water_stress
31.4,31.8,32.1,63.4,47.8,43.2,58.3,48.6,20.9,1.5,2.1,4.1,future_water_stress
31.3,30.3,29.6,63.3,47.9,53.4,57.4,46.1,44.2,1.0,3.6,4.5,future_root_zone_stress
25.8,26.1,26.6,72.1,72.1,72.4,72.2,73.3,73.5,0.8,0.4,0.4,stable
29.3,32.6,33.5,55.8,51.2,46.3,55.2,45.6,46.8,1.8,2.7,3.7,future_root_zone_stress
26.9,26.7,26.1,71.5,72.8,73.4,71.5,69.8,71.6,0.2,1.2,1.4,stable
30.7,34.3,37.8,58.9,53.9,27.8,56.1,62.5,58.8,1.2,3.4,5.2,future_heat_stress
30.2,28.1,30.9,64.3,47.0,41.3,56.3,54.8,43.0,2.8,3.6,3.1,future_root_zone_stress
27.6,29.5,33.4,58.8,59.5,41.5,52.8,48.2,40.7,2.0,3.1,4.4,future_root_zone_stress
28.7,27.9,27.8,61.3,58.4,62.1,72.4,73.0,70.6,1.9,1.6,0.3,stable
30.7,32.8,31.8,52.0,48.5,40.1,59.1,50.8,44.4,2.7,3.5,4.0,future_root_zone_stress
27.2,31.3,31.2,58.8,54.3,46.6,59.3,54.8,43.5,2.3,3.0,4.9,future_root_zone_stress
26.1,25.1,25.9,73.2,72.9,75.8,60.8,61.4,59.4,0.7,1.9,1.6,stable
30.8,32.6,30.8,63.3,54.9,49.6,56.3,52.5,43.3,2.3,2.3,3.0,future_root_zone_stress
29.6,30.2,33.2,58.5,45.2,39.5,63.2,45.0,29.0,1.9,3.5,5.2,future_water_stress
28.4,32.3,37.1,62.5,52.4,30.9,69.0,57.7,51.6,2.2,4.9,5.1,future_heat_stress
28.0,35.9,39.0,63.8,51.4,37.7,60.8,53.0,58.7,2.8,3.3,6.7,future_heat_stress
25.7,26.6,25.1,70.1,68.2,68.4,71.5,71.6,72.0,0.8,0.1,1.8,stable
28.6,32.5,33.1,55.8,47.9,35.9,55.7,44.0,36.6,1.1,3.1,5.7,future_water_stress
27.5,27.7,26.9,70.9,72.4,73.4,74.3,72.4,76.0,0.2,0.7,0.1,stable
29.5,35.4,36.2,64.8,45.0,39.4,58.6,59.1,47.1,1.8,4.6,5.8,future_heat_stress
29.2,29.2,31.8,52.1,49.9,42.6,50.3,53.4,47.7,1.6,3.2,4.3,future_root_zone_stress
32.0,35.1,36.5,56.1,44.1,39.0,66.4,57.2,59.6,2.1,4.1,5.3,future_heat_stress
29.8,32.4,34.4,57.3,49.2,40.5,60.7,49.7,32.2,1.2,3.0,6.0,future_water_stress
31.0,30.9,32.7,55.5,52.6,39.8,64.0,45.4,31.0,1.1,2.1,4.7,future_water_stress
31.1,29.1,31.3,50.8,47.0,45.0,59.8,45.1,43.5,2.0,3.3,4.0,future_root_zone_stress
26.4,25.9,27.2,73.6,71.4,72.2,71.9,71.2,73.5,1.0,1.1,0.0,stable
27.1,33.0,29.4,61.3,56.3,47.1,51.9,48.5,43.7,1.1,3.2,4.4,future_root_zone_stress
29.7,29.9,29.3,64.8,49.1,54.0,50.3,51.6,46.8,2.3,3.7,3.5,future_root_zone_stress
28.8,31.7,29.4,57.9,51.6,43.8,58.5,52.1,49.8,1.8,2.7,3.4,future_root_zone_stress
30.6,32.7,39.8,63.5,53.2,34.2,58.5,61.6,48.0,3.0,3.4,6.7,future_heat_stress
27.8,28.3,27.6,68.7,66.6,68.9,77.5,78.0,78.4,0.2,1.4,0.7,stable
29.1,32.5,35.7,60.4,49.9,38.1,64.7,43.6,25.2,1.5,2.2,4.9,future_water_stress
31.1,29.5,29.2,54.7,52.5,45.5,52.5,50.3,48.3,2.6,2.2,3.6,future_root_zone_stress
28.3,28.7,27.7,71.9,72.9,74.4,79.1,77.9,80.6,1.9,1.8,1.9,stable
28.2,28.5,33.1,51.8,53.5,41.3,52.8,46.6,45.9,1.6,3.4,3.7,future_root_zone_stress
31.5,35.4,38.8,64.9,40.9,37.5,59.9,50.2,46.9,1.2,4.0,6.4,future_heat_stress
31.1,33.2,39.7,55.1,43.9,27.3,62.3,51.1,57.8,1.5,4.1,7.3,future_heat_stress
28.2,32.2,39.3,57.3,40.4,35.2,56.6,60.2,52.4,2.8,4.9,7.1,future_heat_stress
29.8,30.0,33.1,58.6,53.4,43.9,55.1,47.0,37.4,1.7,3.0,5.7,future_water_stress
30.2,30.0,33.8,55.5,56.9,54.4,50.6,47.6,45.2,1.1,2.8,3.6,future_root_zone_stress
31.0,28.9,30.2,63.6,56.8,43.7,51.5,47.3,44.4,2.2,3.9,3.8,future_root_zone_stress
27.7,32.1,30.1,59.1,45.4,45.5,57.2,53.0,40.8,2.1,3.1,3.1,future_root_zone_stress
30.6,31.1,35.4,63.3,48.3,42.0,62.3,53.0,39.4,1.1,3.8,6.0,future_water_stress
31.6,31.4,31.4,57.0,58.7,50.8,58.6,54.9,41.3,2.9,2.7,3.2,future_root_zone_stress
28.9,28.1,28.6,64.7,65.8,65.8,75.5,75.6,74.1,1.3,1.8,0.8,stable
27.4,28.3,26.6,64.5,65.7,63.3,68.1,68.7,66.5,0.4,1.2,1.1,stable
29.4,34.1,36.1,59.4,47.8,39.4,64.7,54.9,50.2,2.6,3.6,5.7,future_heat_stress
25.3,24.9,24.7,71.6,70.9,71.7,72.7,72.7,73.4,1.6,0.5,0.0,stable
30.8,34.0,38.0,55.1,54.3,34.1,62.3,50.0,51.5,2.4,3.8,6.0,future_heat_stress
29.9,30.9,30.5,70.9,72.6,72.1,79.5,77.8,79.2,1.4,0.5,1.4,stable
28.4,31.6,33.0,60.9,46.4,40.7,63.0,45.6,21.7,1.3,3.1,5.7,future_water_stress
30.4,32.8,33.4,64.4,46.6,45.0,64.8,54.4,29.9,1.6,2.1,5.0,future_water_stress
30.9,33.4,38.9,57.6,46.5,35.4,56.0,51.2,50.0,1.8,3.3,7.4,future_heat_stress
29.7,30.1,30.0,60.7,58.1,59.4,75.5,74.6,76.4,0.5,0.7,0.7,stable
28.9,29.0,28.9,66.9,68.3,65.8,62.3,63.0,62.9,0.4,1.7,0.7,stable
31.6,31.1,35.1,63.5,48.3,39.2,56.9,52.8,22.0,1.2,3.3,5.8,future_water_stress
27.5,28.4,27.9,60.1,57.1,61.6,76.0,76.1,76.9,1.4,0.7,1.9,stable
28.3,32.0,36.6,56.9,48.4,37.1,60.9,60.9,53.8,2.7,3.5,5.3,future_heat_stress
25.5,24.8,25.7,70.4,68.0,69.8,63.9,65.4,62.8,1.6,0.2,1.9,stable
30.3,33.8,32.3,63.0,50.2,37.1,62.4,51.8,21.7,1.1,2.7,5.1,future_water_stress
30.2,32.8,34.3,59.1,48.4,44.8,63.2,43.5,27.1,1.1,3.1,5.3,future_water_stress
27.1,31.7,33.7,57.2,45.6,40.7,50.4,52.0,47.0,1.9,3.5,4.8,future_root_zone_stress
30.4,30.5,33.1,64.1,52.0,38.8,60.0,51.3,21.3,1.1,3.8,5.3,future_water_stress
27.8,27.0,27.2,67.3,65.4,64.4,61.0,62.0,60.8,2.0,0.5,1.7,stable
31.9,34.2,38.9,64.1,52.0,25.7,57.0,52.2,56.5,1.2,3.2,7.1,future_heat_stress
31.9,33.2,33.9,60.8,48.3,36.0,61.1,51.7,29.5,1.2,2.2,5.8,future_water_stress
31.4,33.2,39.9,57.8,43.8,34.3,63.7,60.8,58.2,2.4,5.0,5.8,future_heat_stress
31.3,34.9,37.3,59.3,51.0,25.3,64.3,50.2,45.2,2.6,4.3,5.3,future_heat_stress
28.1,33.0,37.7,59.2,46.9,36.6,59.1,55.3,47.6,2.6,3.6,6.0,future_heat_stress
28.4,30.4,34.0,59.0,49.0,37.6,63.6,41.3,39.8,1.8,3.9,4.7,future_water_stress
28.0,30.1,29.7,59.9,45.3,50.4,53.2,54.3,47.6,1.3,2.7,3.1,future_root_zone_stress
31.1,33.5,34.3,55.5,47.1,44.9,63.0,43.7,38.9,2.0,3.1,5.6,future_water_stress
29.1,33.0,34.7,55.9,46.7,42.3,62.3,51.5,30.2,1.0,2.2,4.3,future_water_stress
28.3,29.0,32.1,64.3,54.2,46.4,51.8,45.3,49.8,2.8,2.8,3.6,future_root_zone_stress
29.1,28.3,29.0,79.7,78.1,79.1,66.7,66.2,65.2,0.6,0.1,1.9,stable
29.3,30.0,28.8,66.5,63.8,67.4,75.8,74.6,76.2,0.9,1.5,1.3,stable
31.8,32.0,38.9,58.6,48.1,40.0,60.1,63.9,49.4,2.9,4.5,6.6,future_heat_stress
31.5,33.0,34.1,56.3,49.3,38.8,63.9,48.0,32.1,1.8,3.5,5.5,future_water_stress
31.5,34.0,35.6,63.1,50.4,41.6,64.2,52.7,21.6,1.8,3.8,5.9,future_water_stress
29.0,32.3,31.8,63.3,51.4,48.3,60.0,51.1,43.9,1.9,2.1,3.6,future_root_zone_stress
29.0,33.3,36.9,55.5,54.6,32.7,55.8,54.6,59.4,1.7,4.9,5.6,future_heat_stress
29.6,32.7,39.6,56.6,49.0,35.7,60.6,64.7,48.8,1.0,3.0,7.7,future_heat_stress
27.2,27.9,27.5,70.9,72.2,71.1,63.0,63.3,63.2,2.0,0.6,0.7,stable
28.0,31.8,29.6,61.6,51.0,42.7,58.4,48.3,40.0,1.5,3.9,4.0,future_root_zone_stress
29.4,28.5,30.4,79.0,77.5,80.1,73.9,74.2,75.6,0.2,1.4,1.6,stable
28.4,28.2,27.9,77.8,78.3,80.7,68.6,67.1,69.1,1.2,0.7,1.0,stable
30.4,32.4,31.5,58.4,59.9,52.9,58.0,54.7,47.8,1.6,3.2,3.4,future_root_zone_stress
31.9,32.5,31.5,50.3,48.1,47.9,55.9,49.2,40.5,1.3,3.8,4.7,future_root_zone_stress
30.0,32.8,38.0,60.5,40.1,33.7,55.2,58.2,50.4,2.9,3.3,5.0,future_heat_stress
27.9,30.7,32.9,57.0,58.8,40.6,55.8,46.5,48.2,1.3,3.5,4.9,future_root_zone_stress
25.7,26.6,26.5,70.0,72.3,70.8,78.1,76.2,77.4,0.5,0.3,1.6,stable
28.3,35.2,38.8,62.2,43.4,29.1,69.1,57.8,55.4,1.6,4.9,7.9,future_heat_stress
29.2,31.4,33.8,63.4,49.8,37.2,56.5,45.3,30.8,1.2,3.2,4.8,future_water_stress
31.5,32.2,30.8,53.2,53.0,41.1,50.6,48.2,45.0,2.6,2.6,3.4,future_root_zone_stress
30.2,33.4,36.4,57.6,43.7,33.1,68.0,52.2,56.9,2.6,4.8,5.1,future_heat_stress
27.3,28.3,26.4,70.7,71.1,70.6,60.3,58.6,58.6,0.7,1.3,0.2,stable
29.7,29.6,30.2,78.4,80.2,78.3,63.3,62.4,61.4,1.3,1.5,0.7,stable
31.4,30.6,35.3,61.1,49.7,40.4,64.0,48.5,27.9,1.1,2.8,4.6,future_water_stress
30.9,32.6,32.7,62.8,50.3,43.5,51.2,47.7,42.3,1.1,2.5,3.4,future_root_zone_stress
29.9,32.9,34.8,61.0,52.7,42.3,55.3,43.7,35.1,1.9,3.3,5.1,future_water_stress
28.3,32.0,31.8,63.2,48.9,48.8,58.6,54.0,40.8,1.6,2.4,4.7,future_root_zone_stress
25.3,24.8,24.5,71.7,71.7,73.3,69.1,67.1,69.3,0.6,0.3,0.5,stable
28.9,29.3,29.8,54.8,54.1,41.5,50.3,45.1,41.5,1.5,3.3,3.2,future_root_zone_stress
28.8,35.6,36.9,55.5,44.3,37.6,62.8,60.2,56.9,2.8,4.4,8.0,future_heat_stress
27.3,31.9,34.0,50.0,52.8,49.9,50.9,50.4,46.8,1.3,2.9,4.8,future_root_zone_stress
31.7,31.3,35.8,58.1,49.1,44.3,61.6,52.2,20.8,1.4,2.4,5.9,future_water_stress
28.5,31.5,31.1,56.6,48.6,42.8,50.5,48.7,45.4,2.2,3.6,3.4,future_root_zone_stress
28.1,27.6,28.3,69.4,68.9,67.1,77.4,76.8,77.0,0.1,1.9,0.2,stable
29.0,35.6,38.4,61.3,53.0,27.4,62.7,62.8,59.0,1.0,4.3,6.8,future_heat_stress
28.8,29.4,28.7,76.6,75.6,76.8,60.8,60.0,58.8,1.0,0.6,1.0,stable
28.7,29.6,31.3,56.3,49.5,51.0,59.1,48.1,41.2,1.8,3.5,4.6,future_root_zone_stress
30.9,30.6,34.0,63.2,48.1,35.8,58.4,50.5,32.9,1.4,3.4,5.9,future_water_stress
30.4,28.3,33.7,52.8,46.6,45.2,55.6,52.4,49.4,1.8,2.6,3.1,future_root_zone_stress
28.2,28.7,29.1,68.1,66.3,67.0,66.9,67.3,67.8,1.6,1.4,1.2,stable
29.9,28.8,30.4,56.7,52.2,52.9,53.2,47.6,42.0,1.6,2.6,4.7,future_root_zone_stress
29.2,31.6,29.9,55.6,59.5,50.9,58.2,52.3,45.6,2.2,2.2,3.3,future_root_zone_stress
29.8,29.0,30.6,71.7,73.9,70.9,65.3,63.5,66.5,1.8,0.2,0.7,stable
28.7,31.4,35.2,64.1,45.8,44.7,57.1,46.1,39.4,1.8,3.4,4.0,future_water_stress
31.8,31.6,34.4,62.8,50.3,39.4,57.4,42.8,31.5,2.0,3.8,5.4,future_water_stress
25.6,26.2,25.3,79.5,80.8,78.9,75.5,76.1,75.7,0.2,0.5,2.0,stable
31.6,32.3,32.2,63.8,48.6,42.0,64.0,44.5,27.3,1.3,2.1,5.7,future_water_stress
28.9,28.7,29.1,69.4,68.5,70.4,63.5,61.8,62.4,0.6,1.7,0.6,stable
28.0,30.0,29.7,56.4,52.5,42.1,50.1,48.8,43.1,2.0,2.8,3.8,future_root_zone_stress
29.7,30.1,29.4,79.5,79.5,80.6,78.6,77.1,78.3,1.6,1.3,1.2,stable
28.6,29.8,32.1,63.0,50.6,45.5,54.2,46.6,47.0,3.0,4.0,3.8,future_root_zone_stress
27.2,26.9,27.9,76.4,73.7,76.6,60.1,58.1,58.7,0.9,1.1,1.0,stable
28.2,28.4,29.0,70.8,70.0,72.1,79.7,80.8,78.6,1.9,0.9,0.5,stable
26.7,26.6,25.9,78.6,81.1,80.4,75.8,76.7,75.7,1.5,1.0,0.5,stable
30.2,29.9,33.3,57.7,48.1,45.4,58.4,49.7,43.6,1.5,2.5,4.3,future_root_zone_stress
30.8,31.1,33.2,55.5,47.6,41.8,53.2,50.2,48.5,2.6,2.7,3.8,future_root_zone_stress
29.6,31.0,32.8,59.4,56.0,42.8,51.4,47.5,41.7,2.5,2.8,4.4,future_root_zone_stress
26.6,26.9,26.4,60.7,61.7,60.7,71.3,70.7,70.4,0.3,1.3,1.5,stable
30.5,31.8,34.4,58.9,53.9,36.4,59.1,51.6,29.6,1.6,3.1,4.9,future_water_stress
25.9,25.2,26.4,73.4,71.6,70.6,78.5,79.8,78.4,2.0,1.5,1.8,stable
31.9,34.1,37.7,63.5,45.9,33.6,69.8,59.1,51.0,2.3,3.4,6.5,future_heat_stress
30.2,32.9,32.8,56.0,50.1,44.9,54.6,53.2,44.8,1.2,3.8,4.3,future_root_zone_stress
30.7,35.3,36.2,64.0,44.3,29.3,56.7,58.5,48.1,2.6,4.8,5.6,future_heat_stress
25.5,25.8,25.6,75.6,72.8,74.4,63.5,62.9,65.5,1.7,0.1,1.4,stable
31.6,30.5,35.4,58.1,46.5,41.7,59.7,42.8,20.7,1.2,4.0,4.4,future_water_stress
29.7,29.5,29.6,76.8,74.7,75.7,67.8,68.1,68.8,1.8,0.2,2.0,stable
30.7,31.0,35.9,59.4,48.2,41.5,60.2,52.7,29.2,1.4,2.6,5.9,future_water_stress
29.3,28.5,28.6,67.4,67.1,65.7,72.9,74.1,71.5,0.2,1.7,0.9,stable
27.6,32.4,29.7,55.1,48.5,50.2,59.7,49.3,46.5,2.6,2.5,4.3,future_root_zone_stress
28.9,32.3,35.9,62.8,46.8,38.0,63.4,46.7,26.8,1.7,2.2,4.3,future_water_stress
29.1,35.2,39.1,59.5,49.4,38.4,57.9,62.4,47.8,2.7,4.7,7.8,future_heat_stress
29.8,32.7,32.2,64.1,52.9,50.9,53.2,48.3,47.4,1.9,3.6,3.5,future_root_zone_stress
30.8,31.9,33.7,60.6,53.5,37.8,57.2,47.5,32.5,1.4,2.5,4.8,future_water_stress
